Reg 0 - Cid 0: menor: 0, maior: 100, mediana: 44.00, média: 50.03 e DP: 28.55
Reg 64 - Cid 97: menor: 0, maior: 99, mediana: 39.00, média: 44.04 e DP: 30.03
Reg 64 - Cid 98: menor: 1, maior: 100, mediana: 52.50, média: 49.54 e DP: 29.81
Reg 64 - Cid 99: menor: 1, maior: 98, mediana: 51.00, média: 50.16 e DP: 29.51
Reg 64 - menor: 500, maior: 0, mediana: 111.00, média: 0.00 e DP: 0.00

Reg 65 - Cid 0: menor: 2, maior: 98, mediana: 44.00, média: 45.88 e DP: 26.97
Reg 65 - Cid 1: menor: 1, maior: 99, mediana: 41.00, média: 43.53 e DP: 30.96
Reg 65 - Cid 2: menor: 0, maior: 99, mediana: 55.00, média: 54.19 e DP: 29.36
Reg 65 - Cid 3: menor: 0, maior: 99, mediana: 50.00, média: 49.00 e DP: 28.55
Reg 65 - Cid 4: menor: 0, maior: 97, mediana: 49.50, média: 48.59 e DP: 27.68
Reg 65 - Cid 5: menor: 1, maior: 100, mediana: 50.50, média: 47.72 e DP: 27.75
Reg 65 - Cid 6: menor: 1, maior: 100, mediana: 53.00, média: 52.06 e DP: 29.52
Reg 65 - Cid 7: menor: 0, maior: 99, mediana: 53.00, média: 50.90 e DP: 28.92
Reg 65 - Cid 8: menor: 1, maior: 99, mediana: 55.50, média: 54.43 e DP: 26.90
Reg 65 - Cid 9: menor: 0, maior: 100, mediana: 47.00, média: 47.58 e DP: 29.54
Reg 65 - Cid 10: menor: 0, maior: 99, mediana: 52.50, média: 51.58 e DP: 27.88
Reg 65 - Cid 11: menor: 0, maior: 100, mediana: 53.50, média: 52.29 e DP: 29.57
Reg 65 - Cid 12: menor: 0, maior: 99, mediana: 46.00, média: 48.42 e DP: 28.21
Reg 65 - Cid 13: menor: 0, maior: 100, mediana: 49.50, média: 49.49 e DP: 29.19
Reg 65 - Cid 14: menor: 0, maior: 100, mediana: 59.00, média: 54.95 e DP: 28.74
Reg 65 - Cid 15: menor: 0, maior: 100, mediana: 45.50, média: 47.77 e DP: 29.82
Reg 65 - Cid 16: menor: 0, maior: 100, mediana: 51.00, média: 51.44 e DP: 32.87
Reg 65 - Cid 17: menor: 1, maior: 100, mediana: 49.00, média: 48.71 e DP: 29.43
Reg 65 - Cid 18: menor: 0, maior: 100, mediana: 44.00, média: 48.60 e DP: 29.01
Reg 65 - Cid 19: menor: 1, maior: 100, mediana: 54.00, média: 55.71 e DP: 28.09
Reg 65 - Cid 20: menor: 0, maior: 100, mediana: 57.50, média: 56.37 e DP: 32.15
Reg 65 - Cid 21: menor: 0, maior: 100, mediana: 61.50, média: 54.44 e DP: 29.04
Reg 65 - Cid 22: menor: 2, maior: 99, mediana: 47.50, média: 48.55 e DP: 30.41
Reg 65 - Cid 23: menor: 0, maior: 100, mediana: 53.50, média: 49.81 e DP: 29.90
Reg 65 - Cid 24: menor: 0, maior: 99, mediana: 48.00, média: 50.65 e DP: 30.31
Reg 65 - Cid 25: menor: 0, maior: 100, mediana: 46.00, média: 50.18 e DP: 29.09
Reg 65 - Cid 26: menor: 0, maior: 100, mediana: 46.50, média: 47.41 e DP: 30.26
Reg 65 - Cid 27: menor: 2, maior: 99, mediana: 44.50, média: 47.22 e DP: 27.91
Reg 65 - Cid 28: menor: 1, maior: 100, mediana: 50.50, média: 49.56 e DP: 27.40
Reg 65 - Cid 29: menor: 0, maior: 100, mediana: 51.50, média: 50.44 e DP: 30.85
Reg 65 - Cid 30: menor: 0, maior: 97, mediana: 54.50, média: 49.85 e DP: 29.62
Reg 65 - Cid 31: menor: 1, maior: 97, mediana: 43.00, média: 46.24 e DP: 28.29
Reg 65 - Cid 32: menor: 0, maior: 99, mediana: 52.00, média: 50.36 e DP: 30.72
Reg 65 - Cid 33: menor: 0, maior: 100, mediana: 58.50, média: 54.82 e DP: 29.39
Reg 65 - Cid 34: menor: 0, maior: 97, mediana: 52.00, média: 49.04 e DP: 30.14
Reg 65 - Cid 35: menor: 0, maior: 100, mediana: 50.00, média: 49.66 e DP: 29.01
Reg 65 - Cid 36: menor: 1, maior: 100, mediana: 59.00, média: 54.81 e DP: 30.36
Reg 65 - Cid 37: menor: 1, maior: 97, mediana: 51.50, média: 48.92 e DP: 28.25
Reg 65 - Cid 38: menor: 0, maior: 100, mediana: 45.50, média: 48.88 e DP: 30.21
Reg 65 - Cid 39: menor: 0, maior: 99, mediana: 47.50, média: 48.62 e DP: 29.83
Reg 65 - Cid 40: menor: 1, maior: 100, mediana: 45.00, média: 47.31 e DP: 29.00
Reg 65 - Cid 41: menor: 0, maior: 100, mediana: 48.00, média: 49.32 e DP: 28.60
Reg 65 - Cid 42: menor: 0, maior: 99, mediana: 46.00, média: 47.60 e DP: 29.99
Reg 65 - Cid 43: menor: 1, maior: 99, mediana: 51.50, média: 53.64 e DP: 28.28
Reg 65 - Cid 44: menor: 1, maior: 100, mediana: 44.50, média: 48.45 e DP: 28.64
Reg 65 - Cid 45: menor: 0, maior: 100, mediana: 50.00, média: 50.34 e DP: 29.55
Reg 65 - Cid 46: menor: 0, maior: 99, mediana: 47.50, média: 46.47 e DP: 29.59
Reg 65 - Cid 47: menor: 1, maior: 100, mediana: 57.50, média: 53.44 e DP: 29.62
Reg 65 - Cid 48: menor: 4, maior: 100, mediana: 51.50, média: 50.64 e DP: 27.04
Reg 65 - Cid 49: menor: 0, maior: 100, mediana: 44.00, média: 45.09 e DP: 26.76
Reg 65 - Cid 50: menor: 0, maior: 100, mediana: 56.50, média: 54.71 e DP: 28.89
Reg 65 - Cid 51: menor: 0, maior: 100, mediana: 58.00, média: 54.31 e DP: 28.62
Reg 65 - Cid 52: menor: 2, maior: 100, mediana: 46.50, média: 48.52 e DP: 30.23
Reg 65 - Cid 53: menor: 0, maior: 99, mediana: 47.50, média: 50.61 e DP: 29.77
Reg 65 - Cid 54: menor: 0, maior: 98, mediana: 53.50, média: 51.46 e DP: 27.51
Reg 65 - Cid 55: menor: 0, maior: 100, mediana: 52.00, média: 51.35 e DP: 30.42
Reg 65 - Cid 56: menor: 1, maior: 100, mediana: 47.00, média: 48.43 e DP: 28.58
Reg 65 - Cid 57: menor: 0, maior: 100, mediana: 54.50, média: 53.29 e DP: 29.19
Reg 65 - Cid 58: menor: 0, maior: 99, mediana: 50.00, média: 50.60 e DP: 31.34
Reg 65 - Cid 59: menor: 0, maior: 100, mediana: 38.00, média: 42.57 e DP: 27.37
Reg 65 - Cid 60: menor: 1, maior: 99, mediana: 55.50, média: 52.77 e DP: 28.46
Reg 65 - Cid 61: menor: 0, maior: 100, mediana: 54.50, média: 51.70 e DP: 28.47
Reg 65 - Cid 62: menor: 0, maior: 100, mediana: 61.50, média: 56.82 e DP: 30.14
Reg 65 - Cid 63: menor: 0, maior: 99, mediana: 57.50, média: 54.39 e DP: 30.24
Reg 65 - Cid 64: menor: 1, maior: 100, mediana: 50.00, média: 51.80 e DP: 26.28
Reg 65 - Cid 65: menor: 2, maior: 100, mediana: 49.50, média: 50.81 e DP: 26.34
Reg 65 - Cid 66: menor: 1, maior: 100, mediana: 48.00, média: 48.13 e DP: 27.22
Reg 65 - Cid 67: menor: 2, maior: 100, mediana: 58.00, média: 55.48 e DP: 28.73
Reg 65 - Cid 68: menor: 0, maior: 100, mediana: 42.50, média: 45.29 e DP: 29.41
Reg 65 - Cid 69: menor: 0, maior: 100, mediana: 56.00, média: 50.16 e DP: 30.17
Reg 65 - Cid 70: menor: 0, maior: 99, mediana: 51.00, média: 49.20 e DP: 29.63
Reg 65 - Cid 71: menor: 0, maior: 100, mediana: 43.00, média: 46.10 e DP: 29.58
Reg 65 - Cid 72: menor: 0, maior: 100, mediana: 48.50, média: 47.92 e DP: 28.18
Reg 65 - Cid 73: menor: 2, maior: 99, mediana: 56.50, média: 54.49 e DP: 26.57
Reg 65 - Cid 74: menor: 0, maior: 100, mediana: 44.00, média: 47.94 e DP: 28.93
Reg 65 - Cid 75: menor: 0, maior: 100, mediana: 52.00, média: 51.27 e DP: 29.49
Reg 65 - Cid 76: menor: 1, maior: 99, mediana: 48.50, média: 49.19 e DP: 28.85
Reg 65 - Cid 77: menor: 0, maior: 100, mediana: 55.00, média: 51.68 e DP: 29.76
Reg 65 - Cid 78: menor: 0, maior: 98, mediana: 47.00, média: 48.68 e DP: 26.63
Reg 65 - Cid 79: menor: 0, maior: 100, mediana: 54.50, média: 52.20 e DP: 27.09
Reg 65 - Cid 80: menor: 1, maior: 99, mediana: 47.00, média: 50.45 e DP: 28.15
Reg 65 - Cid 81: menor: 0, maior: 99, mediana: 57.00, média: 52.51 e DP: 29.87
Reg 65 - Cid 82: menor: 0, maior: 100, mediana: 50.50, média: 50.92 e DP: 28.97
Reg 65 - Cid 83: menor: 1, maior: 98, mediana: 52.00, média: 51.55 e DP: 30.86
Reg 65 - Cid 84: menor: 0, maior: 99, mediana: 51.00, média: 50.97 e DP: 26.42
Reg 65 - Cid 85: menor: 2, maior: 99, mediana: 47.00, média: 47.62 e DP: 27.59
Reg 65 - Cid 86: menor: 0, maior: 99, mediana: 46.50, média: 50.00 e DP: 28.70
Reg 65 - Cid 87: menor: 0, maior: 100, mediana: 49.50, média: 48.82 e DP: 28.43
Reg 65 - Cid 88: menor: 0, maior: 100, mediana: 60.00, média: 55.87 e DP: 29.05
Reg 65 - Cid 89: menor: 0, maior: 100, mediana: 49.00, média: 48.27 e DP: 27.85
Reg 65 - Cid 90: menor: 0, maior: 100, mediana: 46.00, média: 44.27 e DP: 28.44
Reg 65 - Cid 91: menor: 1, maior: 100, mediana: 42.50, média: 45.80 e DP: 30.39
Reg 65 - Cid 92: menor: 2, maior: 98, mediana: 36.00, média: 43.37 e DP: 28.18
Reg 65 - Cid 93: menor: 0, maior: 100, mediana: 50.50, média: 48.92 e DP: 30.42
Reg 65 - Cid 94: menor: 0, maior: 100, mediana: 47.00, média: 49.22 e DP: 30.78
Reg 65 - Cid 95: menor: 1, maior: 100, mediana: 57.00, média: 55.72 e DP: 26.81
Reg 65 - Cid 96: menor: 0, maior: 100, mediana: 47.50, média: 48.42 e DP: 29.19
Reg 65 - Cid 97: menor: 0, maior: 100, mediana: 52.00, média: 50.63 e DP: 29.34
Reg 65 - Cid 98: menor: 1, maior: 100, mediana: 54.00, média: 53.30 e DP: 28.19
Reg 65 - Cid 99: menor: 1, maior: 100, mediana: 44.50, média: 46.64 e DP: 27.27
Reg 65 - menor: 0, maior: 100, mediana: 18.00, média: 132.73 e DP: 0.00

Reg 66 - Cid 0: menor: 0, maior: 100, mediana: 43.50, média: 49.44 e DP: 29.59
Reg 66 - Cid 1: menor: 0, maior: 100, mediana: 49.00, média: 49.16 e DP: 29.20
Reg 66 - Cid 2: menor: 0, maior: 100, mediana: 51.50, média: 50.60 e DP: 27.31
Reg 66 - Cid 3: menor: 0, maior: 100, mediana: 51.50, média: 51.82 e DP: 30.66
Reg 66 - Cid 4: menor: 0, maior: 100, mediana: 43.00, média: 49.40 e DP: 29.35
Reg 66 - Cid 5: menor: 0, maior: 100, mediana: 46.00, média: 47.98 e DP: 29.32
Reg 66 - Cid 6: menor: 0, maior: 99, mediana: 46.00, média: 46.97 e DP: 29.65
Reg 66 - Cid 7: menor: 0, maior: 99, mediana: 57.50, média: 51.51 e DP: 28.42
Reg 66 - Cid 8: menor: 0, maior: 100, mediana: 51.50, média: 50.39 e DP: 28.58
Reg 66 - Cid 9: menor: 2, maior: 100, mediana: 53.00, média: 54.30 e DP: 29.20
Reg 66 - Cid 10: menor: 0, maior: 99, mediana: 58.00, média: 52.68 e DP: 30.31
Reg 66 - Cid 11: menor: 0, maior: 97, mediana: 38.50, média: 42.23 e DP: 27.36
Reg 66 - Cid 12: menor: 0, maior: 100, mediana: 56.00, média: 51.15 e DP: 29.41
Reg 66 - Cid 13: menor: 3, maior: 98, mediana: 45.50, média: 48.28 e DP: 29.25
Reg 66 - Cid 14: menor: 0, maior: 100, mediana: 50.50, média: 50.06 e DP: 27.78
Reg 66 - Cid 15: menor: 0, maior: 99, mediana: 51.50, média: 51.44 e DP: 30.48
Reg 66 - Cid 16: menor: 1, maior: 99, mediana: 45.00, média: 47.18 e DP: 27.30
Reg 66 - Cid 17: menor: 1, maior: 100, mediana: 55.50, média: 54.23 e DP: 29.13
Reg 66 - Cid 18: menor: 0, maior: 100, mediana: 48.00, média: 46.75 e DP: 28.98
Reg 66 - Cid 19: menor: 0, maior: 100, mediana: 58.00, média: 57.10 e DP: 28.90
Reg 66 - Cid 20: menor: 0, maior: 100, mediana: 44.00, média: 46.68 e DP: 28.00
Reg 66 - Cid 21: menor: 1, maior: 100, mediana: 55.00, média: 54.81 e DP: 29.82
Reg 66 - Cid 22: menor: 0, maior: 100, mediana: 55.50, média: 52.50 e DP: 28.85
Reg 66 - Cid 23: menor: 1, maior: 100, mediana: 53.50, média: 51.37 e DP: 27.96
Reg 66 - Cid 24: menor: 0, maior: 100, mediana: 43.00, média: 47.29 e DP: 29.71
Reg 66 - Cid 25: menor: 2, maior: 97, mediana: 51.50, média: 49.84 e DP: 25.47
Reg 66 - Cid 26: menor: 1, maior: 100, mediana: 51.50, média: 50.96 e DP: 28.84
Reg 66 - Cid 27: menor: 0, maior: 100, mediana: 45.00, média: 46.26 e DP: 25.23
Reg 66 - Cid 28: menor: 0, maior: 100, mediana: 43.00, média: 45.10 e DP: 30.23
Reg 66 - Cid 29: menor: 1, maior: 98, mediana: 51.00, média: 49.26 e DP: 26.56
Reg 66 - Cid 30: menor: 1, maior: 99, mediana: 47.50, média: 47.18 e DP: 28.38
Reg 66 - Cid 31: menor: 4, maior: 98, mediana: 54.00, média: 51.81 e DP: 28.54
Reg 66 - Cid 32: menor: 1, maior: 99, mediana: 49.00, média: 46.94 e DP: 27.55
Reg 66 - Cid 33: menor: 0, maior: 100, mediana: 48.50, média: 46.88 e DP: 31.74
Reg 66 - Cid 34: menor: 4, maior: 100, mediana: 62.00, média: 56.17 e DP: 27.87
Reg 66 - Cid 35: menor: 1, maior: 100, mediana: 54.00, média: 51.62 e DP: 31.88
Reg 66 - Cid 36: menor: 2, maior: 99, mediana: 50.50, média: 48.89 e DP: 29.16
Reg 66 - Cid 37: menor: 0, maior: 100, mediana: 42.00, média: 44.93 e DP: 29.07
Reg 66 - Cid 38: menor: 0, maior: 100, mediana: 43.00, média: 44.82 e DP: 29.17
Reg 66 - Cid 39: menor: 0, maior: 99, mediana: 57.00, média: 52.75 e DP: 26.28
Reg 66 - Cid 40: menor: 1, maior: 100, mediana: 50.00, média: 49.35 e DP: 28.99
Reg 66 - Cid 41: menor: 0, maior: 100, mediana: 44.50, média: 46.66 e DP: 29.33
Reg 66 - Cid 42: menor: 0, maior: 99, mediana: 50.00, média: 52.20 e DP: 27.49
Reg 66 - Cid 43: menor: 2, maior: 99, mediana: 50.50, média: 49.93 e DP: 29.40
Reg 66 - Cid 44: menor: 1, maior: 100, mediana: 48.50, média: 49.24 e DP: 27.45
Reg 66 - Cid 45: menor: 3, maior: 100, mediana: 53.00, média: 51.29 e DP: 27.88
Reg 66 - Cid 46: menor: 0, maior: 99, mediana: 50.00, média: 48.56 e DP: 30.02
Reg 66 - Cid 47: menor: 0, maior: 100, mediana: 43.50, média: 49.35 e DP: 29.47
Reg 66 - Cid 48: menor: 0, maior: 100, mediana: 48.50, média: 49.44 e DP: 30.43
Reg 66 - Cid 49: menor: 0, maior: 100, mediana: 50.00, média: 51.90 e DP: 28.23
Reg 66 - Cid 50: menor: 0, maior: 100, mediana: 48.50, média: 51.37 e DP: 29.71
Reg 66 - Cid 51: menor: 0, maior: 100, mediana: 48.50, média: 48.55 e DP: 32.27
Reg 66 - Cid 52: menor: 2, maior: 99, mediana: 53.50, média: 51.83 e DP: 28.33
Reg 66 - Cid 53: menor: 0, maior: 100, mediana: 56.00, média: 52.92 e DP: 28.00
Reg 66 - Cid 54: menor: 1, maior: 100, mediana: 51.00, média: 48.73 e DP: 30.48
Reg 66 - Cid 55: menor: 0, maior: 100, mediana: 53.50, média: 51.54 e DP: 28.78
Reg 66 - Cid 56: menor: 0, maior: 100, mediana: 53.00, média: 49.83 e DP: 31.20
Reg 66 - Cid 57: menor: 0, maior: 98, mediana: 53.50, média: 51.39 e DP: 28.64
Reg 66 - Cid 58: menor: 0, maior: 100, mediana: 47.50, média: 44.55 e DP: 27.92
Reg 66 - Cid 59: menor: 0, maior: 100, mediana: 52.50, média: 51.70 e DP: 30.20
Reg 66 - Cid 60: menor: 1, maior: 99, mediana: 57.50, média: 53.76 e DP: 30.58
Reg 66 - Cid 61: menor: 4, maior: 99, mediana: 55.50, média: 53.33 e DP: 28.93
Reg 66 - Cid 62: menor: 1, maior: 99, mediana: 46.00, média: 46.68 e DP: 27.37
Reg 66 - Cid 63: menor: 0, maior: 100, mediana: 42.50, média: 46.70 e DP: 29.53
Reg 66 - Cid 64: menor: 1, maior: 99, mediana: 51.50, média: 49.84 e DP: 29.51
Reg 66 - Cid 65: menor: 3, maior: 99, mediana: 56.00, média: 53.19 e DP: 29.05
Reg 66 - Cid 66: menor: 1, maior: 100, mediana: 49.00, média: 52.32 e DP: 29.97
Reg 66 - Cid 67: menor: 0, maior: 100, mediana: 51.00, média: 49.24 e DP: 31.65
Reg 66 - Cid 68: menor: 0, maior: 100, mediana: 54.00, média: 52.20 e DP: 30.48
Reg 66 - Cid 69: menor: 0, maior: 96, mediana: 48.50, média: 47.10 e DP: 28.10
Reg 66 - Cid 70: menor: 0, maior: 99, mediana: 55.00, média: 52.60 e DP: 27.60
Reg 66 - Cid 71: menor: 0, maior: 100, mediana: 48.50, média: 50.90 e DP: 30.59
Reg 66 - Cid 72: menor: 0, maior: 100, mediana: 40.00, média: 47.13 e DP: 31.49
Reg 66 - Cid 73: menor: 6, maior: 96, mediana: 56.50, média: 53.56 e DP: 25.91
Reg 66 - Cid 74: menor: 0, maior: 100, mediana: 47.00, média: 46.32 e DP: 29.81
Reg 66 - Cid 75: menor: 0, maior: 100, mediana: 48.50, média: 47.27 e DP: 30.25
Reg 66 - Cid 76: menor: 0, maior: 100, mediana: 54.50, média: 52.45 e DP: 27.14
Reg 66 - Cid 77: menor: 1, maior: 100, mediana: 51.00, média: 51.02 e DP: 29.25
Reg 66 - Cid 78: menor: 0, maior: 100, mediana: 42.50, média: 45.86 e DP: 28.75
Reg 66 - Cid 79: menor: 0, maior: 100, mediana: 49.00, média: 50.84 e DP: 28.29
Reg 66 - Cid 80: menor: 0, maior: 100, mediana: 54.50, média: 51.57 e DP: 28.11
Reg 66 - Cid 81: menor: 0, maior: 100, mediana: 51.50, média: 52.48 e DP: 28.22
Reg 66 - Cid 82: menor: 0, maior: 100, mediana: 41.00, média: 44.70 e DP: 28.06
Reg 66 - Cid 83: menor: 0, maior: 99, mediana: 49.50, média: 48.36 e DP: 31.84
Reg 66 - Cid 84: menor: 2, maior: 100, mediana: 47.50, média: 48.99 e DP: 30.00
Reg 66 - Cid 85: menor: 0, maior: 99, mediana: 46.50, média: 50.79 e DP: 29.44
Reg 66 - Cid 86: menor: 0, maior: 99, mediana: 46.00, média: 45.25 e DP: 29.39
Reg 66 - Cid 87: menor: 1, maior: 100, mediana: 51.00, média: 50.74 e DP: 29.94
Reg 66 - Cid 88: menor: 0, maior: 100, mediana: 46.50, média: 48.28 e DP: 28.82
Reg 66 - Cid 89: menor: 1, maior: 100, mediana: 49.00, média: 51.53 e DP: 29.08
Reg 66 - Cid 90: menor: 1, maior: 99, mediana: 46.50, média: 50.92 e DP: 31.36
Reg 66 - Cid 91: menor: 0, maior: 100, mediana: 41.50, média: 45.75 e DP: 27.62
Reg 66 - Cid 92: menor: 1, maior: 97, mediana: 49.50, média: 50.15 e DP: 27.02
Reg 66 - Cid 93: menor: 1, maior: 100, mediana: 47.50, média: 49.80 e DP: 27.80
Reg 66 - Cid 94: menor: 0, maior: 100, mediana: 59.50, média: 54.18 e DP: 28.98
Reg 66 - Cid 95: menor: 0, maior: 99, mediana: 54.50, média: 52.53 e DP: 29.52
Reg 66 - Cid 96: menor: 1, maior: 100, mediana: 50.50, média: 50.54 e DP: 30.31
Reg 66 - Cid 97: menor: 1, maior: 99, mediana: 53.00, média: 51.27 e DP: 29.67
Reg 66 - Cid 98: menor: 2, maior: 100, mediana: 60.00, média: 56.69 e DP: 28.03
Reg 66 - Cid 99: menor: 1, maior: 100, mediana: 54.50, média: 53.72 e DP: 29.80
Reg 66 - menor: 500, maior: 0, mediana: 106.00, média: 0.00 e DP: 0.00

Reg 67 - Cid 0: menor: 0, maior: 100, mediana: 51.00, média: 49.66 e DP: 28.14
Reg 67 - Cid 1: menor: 2, maior: 100, mediana: 55.50, média: 50.14 e DP: 30.68
Reg 67 - Cid 2: menor: 1, maior: 100, mediana: 54.50, média: 49.05 e DP: 29.15
Reg 67 - Cid 3: menor: 0, maior: 100, mediana: 54.50, média: 50.78 e DP: 29.01
Reg 67 - Cid 4: menor: 0, maior: 100, mediana: 46.00, média: 46.63 e DP: 29.37
Reg 67 - Cid 5: menor: 0, maior: 100, mediana: 46.50, média: 48.04 e DP: 28.21
Reg 67 - Cid 6: menor: 0, maior: 100, mediana: 49.00, média: 49.73 e DP: 28.94
Reg 67 - Cid 7: menor: 0, maior: 100, mediana: 52.00, média: 52.83 e DP: 31.49
Reg 67 - Cid 8: menor: 1, maior: 100, mediana: 55.00, média: 53.96 e DP: 29.38
Reg 67 - Cid 9: menor: 1, maior: 100, mediana: 53.50, média: 52.17 e DP: 28.80
Reg 67 - Cid 10: menor: 0, maior: 100, mediana: 51.00, média: 52.07 e DP: 30.52
Reg 67 - Cid 11: menor: 0, maior: 100, mediana: 44.00, média: 48.23 e DP: 30.94
Reg 67 - Cid 12: menor: 0, maior: 100, mediana: 59.00, média: 54.17 e DP: 28.64
Reg 67 - Cid 13: menor: 4, maior: 100, mediana: 56.50, média: 53.39 e DP: 26.78
Reg 67 - Cid 14: menor: 0, maior: 98, mediana: 49.50, média: 49.85 e DP: 29.86
Reg 67 - Cid 15: menor: 1, maior: 99, mediana: 55.00, média: 51.85 e DP: 28.11
Reg 67 - Cid 16: menor: 0, maior: 98, mediana: 57.00, média: 51.90 e DP: 27.70
Reg 67 - Cid 17: menor: 0, maior: 100, mediana: 47.50, média: 49.25 e DP: 29.53
Reg 67 - Cid 18: menor: 1, maior: 100, mediana: 45.50, média: 47.39 e DP: 28.90
Reg 67 - Cid 19: menor: 2, maior: 99, mediana: 46.00, média: 48.80 e DP: 30.18
Reg 67 - Cid 20: menor: 0, maior: 100, mediana: 51.50, média: 50.34 e DP: 30.93
Reg 67 - Cid 21: menor: 1, maior: 100, mediana: 46.50, média: 45.87 e DP: 26.94
Reg 67 - Cid 22: menor: 1, maior: 100, mediana: 47.50, média: 47.24 e DP: 29.22
Reg 67 - Cid 23: menor: 2, maior: 99, mediana: 46.50, média: 46.90 e DP: 26.26
Reg 67 - Cid 24: menor: 0, maior: 100, mediana: 45.50, média: 49.62 e DP: 29.79
Reg 67 - Cid 25: menor: 3, maior: 99, mediana: 41.00, média: 43.95 e DP: 28.87
Reg 67 - Cid 26: menor: 0, maior: 100, mediana: 46.50, média: 48.71 e DP: 29.14
Reg 67 - Cid 27: menor: 1, maior: 100, mediana: 53.00, média: 51.21 e DP: 29.30
Reg 67 - Cid 28: menor: 0, maior: 100, mediana: 46.00, média: 48.18 e DP: 27.09
Reg 67 - Cid 29: menor: 0, maior: 100, mediana: 46.50, média: 48.67 e DP: 31.92
Reg 67 - Cid 30: menor: 0, maior: 100, mediana: 47.00, média: 46.77 e DP: 28.68
Reg 67 - Cid 31: menor: 0, maior: 100, mediana: 40.50, média: 46.94 e DP: 29.50
Reg 67 - Cid 32: menor: 0, maior: 96, mediana: 44.50, média: 45.62 e DP: 27.24
Reg 67 - Cid 33: menor: 0, maior: 100, mediana: 48.50, média: 48.04 e DP: 29.20
Reg 67 - Cid 34: menor: 0, maior: 100, mediana: 53.00, média: 51.42 e DP: 31.09
Reg 67 - Cid 35: menor: 0, maior: 100, mediana: 43.50, média: 49.17 e DP: 29.80
Reg 67 - Cid 36: menor: 0, maior: 99, mediana: 48.00, média: 50.81 e DP: 28.09
Reg 67 - Cid 37: menor: 2, maior: 100, mediana: 61.00, média: 58.39 e DP: 29.65
Reg 67 - Cid 38: menor: 2, maior: 100, mediana: 44.50, média: 46.60 e DP: 28.11
Reg 67 - Cid 39: menor: 0, maior: 100, mediana: 46.00, média: 46.58 e DP: 29.60
Reg 67 - Cid 40: menor: 0, maior: 100, mediana: 57.00, média: 53.92 e DP: 30.00
Reg 67 - Cid 41: menor: 0, maior: 99, mediana: 44.00, média: 46.59 e DP: 31.79
Reg 67 - Cid 42: menor: 0, maior: 100, mediana: 56.00, média: 52.03 e DP: 28.21
Reg 67 - Cid 43: menor: 0, maior: 100, mediana: 51.00, média: 50.34 e DP: 29.53
Reg 67 - Cid 44: menor: 2, maior: 100, mediana: 46.50, média: 47.68 e DP: 29.74
Reg 67 - Cid 45: menor: 1, maior: 99, mediana: 46.00, média: 49.69 e DP: 29.57
Reg 67 - Cid 46: menor: 0, maior: 100, mediana: 41.00, média: 44.41 e DP: 28.70
Reg 67 - Cid 47: menor: 0, maior: 99, mediana: 51.00, média: 49.65 e DP: 28.53
Reg 67 - Cid 48: menor: 1, maior: 98, mediana: 39.00, média: 43.41 e DP: 28.65
Reg 67 - Cid 49: menor: 0, maior: 99, mediana: 50.00, média: 49.76 e DP: 28.75
Reg 67 - Cid 50: menor: 0, maior: 100, mediana: 58.50, média: 53.37 e DP: 29.58
Reg 67 - Cid 51: menor: 1, maior: 100, mediana: 48.50, média: 50.96 e DP: 29.87
Reg 67 - Cid 52: menor: 1, maior: 98, mediana: 53.00, média: 52.49 e DP: 29.22
Reg 67 - Cid 53: menor: 0, maior: 100, mediana: 47.50, média: 47.89 e DP: 30.41
Reg 67 - Cid 54: menor: 2, maior: 100, mediana: 53.50, média: 52.07 e DP: 27.22
Reg 67 - Cid 55: menor: 0, maior: 100, mediana: 40.00, média: 44.45 e DP: 30.36
Reg 67 - Cid 56: menor: 0, maior: 99, mediana: 41.50, média: 45.15 e DP: 28.60
Reg 67 - Cid 57: menor: 0, maior: 100, mediana: 45.50, média: 48.20 e DP: 30.93
Reg 67 - Cid 58: menor: 0, maior: 100, mediana: 54.50, média: 51.04 e DP: 28.18
Reg 67 - Cid 59: menor: 0, maior: 99, mediana: 45.50, média: 46.16 e DP: 29.54
Reg 67 - Cid 60: menor: 0, maior: 100, mediana: 48.00, média: 48.46 e DP: 29.03
Reg 67 - Cid 61: menor: 0, maior: 100, mediana: 50.50, média: 50.69 e DP: 29.56
Reg 67 - Cid 62: menor: 0, maior: 99, mediana: 35.50, média: 41.02 e DP: 28.48
Reg 67 - Cid 63: menor: 0, maior: 100, mediana: 53.50, média: 51.27 e DP: 31.72
Reg 67 - Cid 64: menor: 0, maior: 99, mediana: 46.00, média: 49.02 e DP: 31.71
Reg 67 - Cid 65: menor: 1, maior: 99, mediana: 50.50, média: 50.99 e DP: 28.25
Reg 67 - Cid 66: menor: 0, maior: 100, mediana: 48.50, média: 50.36 e DP: 27.41
Reg 67 - Cid 67: menor: 0, maior: 99, mediana: 56.50, média: 53.33 e DP: 28.92
Reg 67 - Cid 68: menor: 1, maior: 100, mediana: 56.50, média: 53.94 e DP: 27.82
Reg 67 - Cid 69: menor: 0, maior: 100, mediana: 43.00, média: 46.73 e DP: 29.18
Reg 67 - Cid 70: menor: 0, maior: 100, mediana: 56.50, média: 52.33 e DP: 31.17
Reg 67 - Cid 71: menor: 0, maior: 100, mediana: 54.00, média: 51.61 e DP: 30.71
Reg 67 - Cid 72: menor: 0, maior: 100, mediana: 47.00, média: 51.09 e DP: 28.64
